Username,Make & Model,Battery Capacity (kWh),Claimed Range (km),Driving Style,Terrain,Speed Mode,Tyre Pressure,Actual Range (km),Season,Load,Battery SOC (%)
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,303.23999999999995,Winter,Light,100
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,14.4039,Winter,Moderate,5
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,28.8078,Winter,Moderate,10
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,43.21169999999999,Winter,Moderate,15
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,57.6156,Winter,Moderate,20
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,72.0195,Winter,Moderate,25
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,86.42339999999999,Winter,Moderate,30
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,100.82729999999998,Winter,Moderate,35
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,115.2312,Winter,Moderate,40
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,129.6351,Winter,Moderate,45
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,144.039,Winter,Moderate,50
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,158.4429,Winter,Moderate,55
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,172.84679999999997,Winter,Moderate,60
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,187.2507,Winter,Moderate,65
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,201.65459999999996,Winter,Moderate,70
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,216.05849999999998,Winter,Moderate,75
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,230.4624,Winter,Moderate,80
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,244.86629999999997,Winter,Moderate,85
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,259.2702,Winter,Moderate,90
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,273.67409999999995,Winter,Moderate,95
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,288.078,Winter,Moderate,100
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,13.645800000000001,Winter,Heavy,5
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,27.291600000000003,Winter,Heavy,10
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,40.9374,Winter,Heavy,15
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,54.583200000000005,Winter,Heavy,20
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,68.229,Winter,Heavy,25
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,81.8748,Winter,Heavy,30
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,95.52059999999999,Winter,Heavy,35
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,109.16640000000001,Winter,Heavy,40
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,122.8122,Winter,Heavy,45
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,136.458,Winter,Heavy,50
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,150.1038,Winter,Heavy,55
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,163.7496,Winter,Heavy,60
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,177.3954,Winter,Heavy,65
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,191.04119999999998,Winter,Heavy,70
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,204.687,Winter,Heavy,75
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,218.33280000000002,Winter,Heavy,80
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,231.9786,Winter,Heavy,85
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,245.6244,Winter,Heavy,90
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,259.2702,Winter,Heavy,95
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,272.916,Winter,Heavy,100
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,15.120000000000003,Monsoon,Light,5
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,30.240000000000006,Monsoon,Light,10
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,45.36000000000001,Monsoon,Light,15
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,60.48000000000001,Monsoon,Light,20
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,75.60000000000001,Monsoon,Light,25
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,90.72000000000001,Monsoon,Light,30
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,105.84,Monsoon,Light,35
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,120.96000000000002,Monsoon,Light,40
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,136.08,Monsoon,Light,45
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,151.20000000000002,Monsoon,Light,50
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,166.32000000000002,Monsoon,Light,55
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,181.44000000000003,Monsoon,Light,60
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,196.56000000000003,Monsoon,Light,65
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,211.68,Monsoon,Light,70
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,226.8,Monsoon,Light,75
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,241.92000000000004,Monsoon,Light,80
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,257.04,Monsoon,Light,85
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,272.16,Monsoon,Light,90
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,287.28000000000003,Monsoon,Light,95
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,302.40000000000003,Monsoon,Light,100
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,14.363999999999999,Monsoon,Moderate,5
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,28.727999999999998,Monsoon,Moderate,10
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,43.09199999999999,Monsoon,Moderate,15
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,57.455999999999996,Monsoon,Moderate,20
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,71.82,Monsoon,Moderate,25
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,86.18399999999998,Monsoon,Moderate,30
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,100.54799999999999,Monsoon,Moderate,35
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,114.91199999999999,Monsoon,Moderate,40
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,129.27599999999998,Monsoon,Moderate,45
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,143.64,Monsoon,Moderate,50
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,158.004,Monsoon,Moderate,55
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,172.36799999999997,Monsoon,Moderate,60
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,186.732,Monsoon,Moderate,65
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,201.09599999999998,Monsoon,Moderate,70
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,215.45999999999998,Monsoon,Moderate,75
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,229.82399999999998,Monsoon,Moderate,80
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,244.18799999999996,Monsoon,Moderate,85
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,258.55199999999996,Monsoon,Moderate,90
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,272.91599999999994,Monsoon,Moderate,95
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,287.28,Monsoon,Moderate,100
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,13.608000000000002,Monsoon,Heavy,5
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,27.216000000000005,Monsoon,Heavy,10
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,40.824000000000005,Monsoon,Heavy,15
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,54.43200000000001,Monsoon,Heavy,20
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,68.04,Monsoon,Heavy,25
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,81.64800000000001,Monsoon,Heavy,30
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,95.256,Monsoon,Heavy,35
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,108.86400000000002,Monsoon,Heavy,40
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,122.47200000000001,Monsoon,Heavy,45
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,136.08,Monsoon,Heavy,50
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,149.68800000000002,Monsoon,Heavy,55
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,163.29600000000002,Monsoon,Heavy,60
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,176.90400000000002,Monsoon,Heavy,65
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,190.512,Monsoon,Heavy,70
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,204.12,Monsoon,Heavy,75
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,217.72800000000004,Monsoon,Heavy,80
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,231.336,Monsoon,Heavy,85
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,244.94400000000002,Monsoon,Heavy,90
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,258.552,Monsoon,Heavy,95
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,272.16,Monsoon,Heavy,100
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,14.364000000000003,Monsoon,Light,5
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,28.728000000000005,Monsoon,Light,10
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,43.092000000000006,Monsoon,Light,15
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,57.45600000000001,Monsoon,Light,20
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,71.82000000000001,Monsoon,Light,25
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,86.18400000000001,Monsoon,Light,30
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,100.548,Monsoon,Light,35
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,114.91200000000002,Monsoon,Light,40
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,129.276,Monsoon,Light,45
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,143.64000000000001,Monsoon,Light,50
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,158.00400000000002,Monsoon,Light,55
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,172.36800000000002,Monsoon,Light,60
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,186.73200000000003,Monsoon,Light,65
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,201.096,Monsoon,Light,70
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,215.46000000000004,Monsoon,Light,75
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,229.82400000000004,Monsoon,Light,80
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,244.18800000000002,Monsoon,Light,85
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,258.552,Monsoon,Light,90
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,272.916,Monsoon,Light,95
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,287.28000000000003,Monsoon,Light,100
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,13.645799999999998,Monsoon,Moderate,5
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,27.291599999999995,Monsoon,Moderate,10
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,40.93739999999999,Monsoon,Moderate,15
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,54.58319999999999,Monsoon,Moderate,20
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,68.22899999999998,Monsoon,Moderate,25
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,81.87479999999998,Monsoon,Moderate,30
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,95.52059999999997,Monsoon,Moderate,35
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,109.16639999999998,Monsoon,Moderate,40
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,122.81219999999998,Monsoon,Moderate,45
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,136.45799999999997,Monsoon,Moderate,50
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,150.10379999999998,Monsoon,Moderate,55
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,163.74959999999996,Monsoon,Moderate,60
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,177.39539999999997,Monsoon,Moderate,65
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,191.04119999999995,Monsoon,Moderate,70
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,204.68699999999995,Monsoon,Moderate,75
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,218.33279999999996,Monsoon,Moderate,80
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,231.97859999999994,Monsoon,Moderate,85
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,245.62439999999995,Monsoon,Moderate,90
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,259.27019999999993,Monsoon,Moderate,95
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,272.91599999999994,Monsoon,Moderate,100
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,12.927600000000002,Monsoon,Heavy,5
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,25.855200000000004,Monsoon,Heavy,10
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,38.7828,Monsoon,Heavy,15
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,51.71040000000001,Monsoon,Heavy,20
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,64.638,Monsoon,Heavy,25
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,77.5656,Monsoon,Heavy,30
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,90.4932,Monsoon,Heavy,35
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,103.42080000000001,Monsoon,Heavy,40
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,116.34840000000001,Monsoon,Heavy,45
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,129.276,Monsoon,Heavy,50
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,142.20360000000002,Monsoon,Heavy,55
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,155.1312,Monsoon,Heavy,60
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,168.05880000000002,Monsoon,Heavy,65
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,180.9864,Monsoon,Heavy,70
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,193.91400000000002,Monsoon,Heavy,75
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,206.84160000000003,Monsoon,Heavy,80
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,219.7692,Monsoon,Heavy,85
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,232.69680000000002,Monsoon,Heavy,90
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,245.6244,Monsoon,Heavy,95
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,258.552,Monsoon,Heavy,100
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,16.464000000000002,Spring,Light,5
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,32.928000000000004,Spring,Light,10
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,49.392,Spring,Light,15
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,65.85600000000001,Spring,Light,20
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,82.32000000000001,Spring,Light,25
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,98.784,Spring,Light,30
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,115.248,Spring,Light,35
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,131.71200000000002,Spring,Light,40
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,148.17600000000002,Spring,Light,45
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,164.64000000000001,Spring,Light,50
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,181.10400000000004,Spring,Light,55
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,197.568,Spring,Light,60
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,214.03200000000004,Spring,Light,65
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,230.496,Spring,Light,70
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,246.96000000000004,Spring,Light,75
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,263.42400000000004,Spring,Light,80
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,279.88800000000003,Spring,Light,85
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,296.35200000000003,Spring,Light,90
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,312.81600000000003,Spring,Light,95
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,329.28000000000003,Spring,Light,100
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,15.640800000000002,Spring,Moderate,5
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,31.281600000000005,Spring,Moderate,10
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,46.9224,Spring,Moderate,15
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,62.56320000000001,Spring,Moderate,20
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,78.20400000000001,Spring,Moderate,25
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,93.8448,Spring,Moderate,30
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,109.4856,Spring,Moderate,35
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,125.12640000000002,Spring,Moderate,40
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,140.76720000000003,Spring,Moderate,45
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,156.40800000000002,Spring,Moderate,50
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,172.04880000000003,Spring,Moderate,55
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,187.6896,Spring,Moderate,60
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,203.33040000000003,Spring,Moderate,65
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,218.9712,Spring,Moderate,70
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,234.61200000000002,Spring,Moderate,75
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,250.25280000000004,Spring,Moderate,80
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,265.8936,Spring,Moderate,85
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,281.53440000000006,Spring,Moderate,90
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,297.1752,Spring,Moderate,95
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,312.81600000000003,Spring,Moderate,100
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,14.817600000000002,Spring,Heavy,5
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,29.635200000000005,Spring,Heavy,10
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,44.4528,Spring,Heavy,15
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,59.27040000000001,Spring,Heavy,20
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,74.08800000000001,Spring,Heavy,25
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,88.9056,Spring,Heavy,30
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,103.7232,Spring,Heavy,35
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,118.54080000000002,Spring,Heavy,40
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,133.35840000000002,Spring,Heavy,45
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,148.17600000000002,Spring,Heavy,50
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,162.99360000000004,Spring,Heavy,55
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,177.8112,Spring,Heavy,60
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,192.62880000000004,Spring,Heavy,65
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,207.4464,Spring,Heavy,70
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,222.264,Spring,Heavy,75
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,237.08160000000004,Spring,Heavy,80
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,251.8992,Spring,Heavy,85
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,266.71680000000003,Spring,Heavy,90
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,281.5344,Spring,Heavy,95
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Normal,296.35200000000003,Spring,Heavy,100
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,15.640800000000002,Spring,Light,5
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,31.281600000000005,Spring,Light,10
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,46.9224,Spring,Light,15
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,62.56320000000001,Spring,Light,20
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,78.20400000000001,Spring,Light,25
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,93.8448,Spring,Light,30
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,109.4856,Spring,Light,35
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,125.12640000000002,Spring,Light,40
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,140.76720000000003,Spring,Light,45
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,156.40800000000002,Spring,Light,50
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,172.04880000000003,Spring,Light,55
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,187.6896,Spring,Light,60
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,203.33040000000003,Spring,Light,65
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,218.9712,Spring,Light,70
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,234.61200000000002,Spring,Light,75
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,250.25280000000004,Spring,Light,80
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,265.8936,Spring,Light,85
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,281.53440000000006,Spring,Light,90
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,297.1752,Spring,Light,95
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,312.81600000000003,Spring,Light,100
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,14.858760000000002,Spring,Moderate,5
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,29.717520000000004,Spring,Moderate,10
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,44.576280000000004,Spring,Moderate,15
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,59.43504000000001,Spring,Moderate,20
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,74.2938,Spring,Moderate,25
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,89.15256000000001,Spring,Moderate,30
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,104.01132,Spring,Moderate,35
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,118.87008000000002,Spring,Moderate,40
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,133.72884000000002,Spring,Moderate,45
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,148.5876,Spring,Moderate,50
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,163.44636000000003,Spring,Moderate,55
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,178.30512000000002,Spring,Moderate,60
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,193.16388,Spring,Moderate,65
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,208.02264,Spring,Moderate,70
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,222.8814,Spring,Moderate,75
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,237.74016000000003,Spring,Moderate,80
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,252.59892000000002,Spring,Moderate,85
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,267.45768000000004,Spring,Moderate,90
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,282.31644,Spring,Moderate,95
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,297.1752,Spring,Moderate,100
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,14.076720000000002,Spring,Heavy,5
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,28.153440000000003,Spring,Heavy,10
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,42.23016,Spring,Heavy,15
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,56.30688000000001,Spring,Heavy,20
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,70.3836,Spring,Heavy,25
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,84.46032,Spring,Heavy,30
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,98.53703999999999,Spring,Heavy,35
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,112.61376000000001,Spring,Heavy,40
user3,Citroen eC3,29.2,320,Eco,Mixed,Normal,Under,126.69048000000001,Spring,Heavy,45
